ff73b6a2-0bc8-4e50-867d-f9909fd5a773|Armstrong 9.14|Armstrong|p. 237-238
8ce19702-e88e-43b4-af6c-bded46aaa879|Armstrong 9.16|Armstrong|p. 238
c30c01b2-9c7e-45ec-833b-f734e1000002|Armstrong 9.1A-D|Armstrong|p. 233
c30c01b2-9c7e-45ec-833b-f734e1000001|Armstrong 9.1D|Armstrong|p. 233
fb3f1ad4-dc8f-4a1c-ac8d-758566dce6e8|Armstrong 9.2|Armstrong|p. 234
ef282ec1-9f39-4dd2-8394-0e02515ec936|Armstrong 9.22-22D|Armstrong|p. 239
aa844ed0-0c4a-4ba5-82dd-a71886ff3f3b|Armstrong 9.24A-D|Armstrong|p. 239-240
2a52b67c-daa9-4fa5-9d61-43bfd46aa34a|Armstrong 9.27|Armstrong|p. 240
d88d0b2a-7a69-4e0b-9326-5d7744cb58fd|Armstrong 9.3A-D|Armstrong|p. 234
2e8ee0be-9e68-4aef-bcbe-9e391b40bc4c|Armstrong 9.8|Armstrong|p. 236
8abbbf61-6217-433a-9176-ba08eb819e6d|Armstrong 9.9-9.10B|Armstrong|p. 236
d8ef7543-0d43-46b8-b075-1518a7faca54|Atlante 125|Atlante|p. 173
bdf3acde-c96f-4048-819b-efdf2f1d8f95|Atlante 13|Atlante|p. 166
4cdddb03-91b5-4064-bc2b-417fb46a9372|Atlante 133|Atlante|p. 173
c30c01b2-9c7e-45ec-833b-f734e1000005|Atlante 135|Atlante|p.173
95264d9c-7d7b-418f-8757-b37adad0f898|Atlante 14|Atlante|p. 166
39123bcd-4331-4911-859a-3b3c3f775da7|Atlante 155|Atlante|p. 174
96360c45-bf86-4df4-8d07-61b69432636b|Atlante 166|Atlante|p. 175
59f79782-b5d7-4a76-b1ca-0193f667f15c|Atlante 181|Atlante|p. 175
718bb0e1-c676-4928-b428-5b45b282d7dc|Atlante 182|Atlante|p. 176
9427cde3-2334-40c2-9a24-da6b1ec29d69|Atlante 32|Atlante|p. 167
07ff0223-1d7e-48f3-a32a-2c7d401b174e|Atlante 39|Atlante|p. 168
54ff39c4-c458-4cb2-a41e-08dca883192b|Atlante 41|Atlante|p. 168
adc7fe29-7ff1-4e11-b2f1-9548255a5c93|Atlante 50|Atlante|p. 168
852ead42-537f-4910-aa96-cf6b13851b68|Atlante 8|Atlante|p. 166
6db5456e-ed8b-4cfc-911f-863f057dfb57|Atlante 9|Atlante|p. 166
ab808681-5f5b-40ee-8a74-045a2786f198|Atlante 95|Atlante|p. 171
f6dcf133-fe9a-4ab3-9f77-318eed7264ae|Atlante C IX|Atlante|p. 164
01a73d45-b8e3-465c-adfc-db33f5bab1d3|Atlante C V|Atlante|p. 164
2be77faa-280d-4a9f-b93f-54efe607b9c5|Atlante D XI|Atlante|p. 164
c30c01b2-9c7e-45ec-833b-f734e1000006|Atlante D XII|Atlante|p.164
43bbb126-1d43-4343-b001-4f3206d50fb3|Atlante E XVI|Atlante|p. 165
fda3be0c-bcbe-44bf-9115-23e9b94278b8|Atlante VIII A1b|Atlante|p. 194
8c3f7ac1-71e8-4135-8ae3-c715c44e80a7|Atlante X B1a|Atlante|p. 200
a6e138b2-dccb-41bc-a924-71e606a6f2d0|Atlante a1|Atlante|p. 165
a898ca9b-1db0-4677-8fca-c619d1669f90|Hayes 1 (ARS)|Hayes|p. 229
026de069-740d-45f2-8fa4-52fb237402de|Hayes 10 (ARS)|Hayes|p. 231-233
c71774f8-5f91-4155-a173-7dcc8f739bb1|Hayes 100 (ARS)|Hayes|p. 247
d27a1119-6ff7-4e61-87d3-c0c282ea41e9|Hayes 105 (ARS)|Hayes|p. 248
167d634d-8910-4e32-b9e9-a1eadc89156e|Hayes 106 (ARS)|Hayes|p. 248
c11e7a64-d288-4945-b319-566586260178|Hayes 110 (ARS)|Hayes|p. 248
ad0b67fd-d320-43ac-8583-fb517279e98a|Hayes 118 (ARS)|Hayes|p. 249
7de18da8-14d3-4c79-ab98-a2dc1dce5457|Hayes 120 (ARS)|Hayes|p. 249
d4158c6c-aabc-4aaa-b5af-3d284c0d26e1|Hayes 209A (ARS)|Hayes|p. 260-261
9eef3ccb-3020-4779-8f00-7350d98d8ecc|Hayes 227 (ARS)|Hayes|p. 263
c4cb58f6-556f-44b4-8b9e-59d319df2561|Hayes 228 (ARS)|Hayes|p. 263
d0545821-095b-494a-b44e-d12596b50396|Hayes 236 (ARS)|Hayes|p. 266
46aa3fb9-6d49-4b70-830f-80585d58762b|Hayes 24 (ARS)|Hayes|p. 235
74039109-64ba-4cab-a9dc-1721ee7d4782|Hayes 24 (C´ Ware)|Hayes|p. 355
39b19430-5184-47fc-a48e-dd769f24f61a|Hayes 25 (ARS)|Hayes|p. 235
80c977e4-2503-4ee2-85f3-a310a280c043|Hayes 26 (C´ Ware)|Hayes|p. 355
a6914323-7178-4872-ac71-d2b4bd87c766|Hayes 28 (ARS)|Hayes|p. 236
fca6c2bd-a0e1-4092-915c-3a207c2d1231|Hayes 289A (ARS)|Hayes|p. 273-274
c740c559-6d01-47f6-add1-36ba87762161|Hayes 289B (ARS)|Hayes|p. 273-274
97c1150b-a98e-49cb-985c-e505baab4339|Hayes 295 (ARS)|Hayes|p. 274
bf0e6166-94ab-49ce-910a-a1d38d9cc7f7|Hayes 4 (ARS)|Hayes|p. 229-231
26d0cb72-c72b-45d3-9765-1ff77bc56f41|Hayes 41 (ARS)|Hayes|p. 237
e5655ec1-2dae-40f1-ba17-70ac38a2cf26|Hayes 42 (ARS)|Hayes|p. 237
92f0fbf3-8a4f-4217-b8b8-041fcd62893b|Hayes 5 (ARS)|Hayes|p. 231
070bc8f0-0f5c-4c21-95d9-041767b65acb|Hayes 56 (ARS)|Hayes|p. 240
429922e4-3335-4916-88a1-6b22c7e5c672|Hayes 58 (ARS)|Hayes|p. 240
d3c467c9-6f63-4ce4-8c38-21062b8512bd|Hayes 67 (ARS)|Hayes|p. 241
2bb63c60-6234-4a22-925b-9dc48f856273|Hayes 72 (ARS)|Hayes|p. 243
0cca4c94-0a17-4895-bce8-73f8aeac7b18|Hayes 83 (ARS)|Hayes|p. 245
76b669af-f31e-4f52-99c5-d4a54e1e074c|Hayes 87 (ARS)|Hayes|p. 245
d3732af0-15da-4cb0-8af3-820ba77df3c5|Hayes 88 (ARS)|Hayes|p. 245
22128f2f-a1e7-498e-ad47-69d7c4efd020|Hayes 93 (ARS)|Hayes|p. 247
e0936d7a-e0c7-4769-9cd3-48c1ebb1bd44|Hayes Achilles cycle|Hayes|p. 88
c30c01b2-9c7e-45ec-833b-f734e1000008|Hayes Aedicula|Hayes|p.217
c30c01b2-9c7e-45ec-833b-f734e1000007|Hayes Fish|Hayes|p. 215
c30c01b2-9c7e-45ec-833b-f734e1000009|Hayes Hercules cycle|Hayes|p.217
9202847a-b6e4-4ff5-af38-837012bb8ad0|Hayes Jonah cycle|Hayes|p. 89
e0b4a7e8-c28d-4332-b765-3b8181b08fd3|Hayes Medallions|Hayes|p. 88
dbe9ac3c-a66c-4d2c-88bd-5ea18edb0cbf|Hayes Pegasus and nymphs|Hayes|p. 85-86
7102599c-8f61-4bfc-a7b0-612b95e112df|Löwenstein Bacchischer Thiasos|Löwenstein|p.571
c30c01b2-9c7e-45ec-833b-f734e1000012|Löwenstein Bacchus I|Löwenstein|p.593-594
1a447dd5-db3e-4c2b-8405-a842b9d9e57b|Löwenstein Bacchus II|Löwenstein|p.772
c0fda02c-ec42-486c-9c9b-17b6b755389a|Löwenstein Bacchus III|Löwenstein|p. 595-596
31803c57-9e7a-4bd8-b600-8ae3c43c3505|Löwenstein Bacchus im Kampf mit einem Inder (?)|Löwenstein|p. 521-523, 742-743
126575f3-d00b-4945-b38a-9c6bb9c157e4|Löwenstein Baum mit Ladon|Löwenstein|p.472
6a66fe54-ca79-43a0-b130-0412e050666e|Löwenstein Der physische Unterricht Achills, Diskuswurf|Löwenstein|p. 437-439
079664cc-61d1-4579-874a-cd342bac333c|Löwenstein Die Ernährung Achills|Löwenstein|p.436-437
d2d88ce6-86c6-4c4b-9cc6-c866bbc82de5|Löwenstein Entdeckung Achills auf Skyros|Löwenstein|p. 441-443
1a44e487-e12d-4f8e-9db8-a29a6b2494bf|Löwenstein Eros I|Löwenstein|p.577
f90706e3-2a16-4060-8d61-95c61e393922|Löwenstein Eros VII|Löwenstein|p.581
1063a938-5f8f-43e1-880d-7b3e0dce217b|Löwenstein Eros mit Vogel IX|Löwenstein|p.582
9c9581d6-93eb-48e7-bc7e-7ac2e620ccde|Löwenstein Eros mit Vogel VIII|Löwenstein|p.581-582
ba32592a-0c00-4c44-9f8e-ffd44619ebab|Löwenstein Eros und Venus (?)|Löwenstein|p.584-585
7ae27bc4-5c4b-4d29-a898-d2a0a07f2434|Löwenstein Eroten bei der Weinernte I|Löwenstein|p.586-588
ac08ade1-ecad-4599-a94f-8642cc5a76de|Löwenstein Eroten bei der Weinernte II|Löwenstein|p. 588
d66996e7-42b8-46b1-b69e-7968bf81c96d|Löwenstein Erotengelage I|Löwenstein|p.546
eaf4184b-d6c4-4e47-a423-84fdd3cfc74b|Löwenstein Erotengelage II|Löwenstein|p.547
cbba9a33-caef-4360-860c-31d06c226134|Löwenstein Erotengelage IV|Löwenstein|p.549
701e089f-cf16-41df-8879-283e30dcb010|Löwenstein Erotengelage?|Löwenstein|p. 756, 545
2a6ad11a-65ae-4954-9788-d21b98f6e185|Löwenstein Feiung Achills|Löwenstein|p. 432-433
bc26b20f-514a-41a5-9f0f-dea0fcb8f41d|Löwenstein Flötenspieler im Baumhaus|Löwenstein|p.518
8fc39aaf-9844-4caf-8bb0-10f3d11b1296|Löwenstein Ganymed-Entführung|Löwenstein|p.517-518
8b3333bc-8131-4e67-98b4-82c5d11365e5|Löwenstein Geburt des Achilles|Löwenstein|p. 431-432
fdf39293-717a-4552-93e3-ddfc0c46e90a|Löwenstein Heilung der Blutflüssigen A|Löwenstein|p. 801
f5d7071e-00ff-4674-9dae-b8f93b15d371|Löwenstein Heilung der Blutflüssigen B|Löwenstein|p.801
d59ffc06-ac0b-4a54-a417-fe81a23a167a|Löwenstein Herbsthore|Löwenstein|p.627-628
86d93d6c-e50d-4a96-ad23-b4931fe7d886|Löwenstein Hercules I|Löwenstein|p.458
ae778786-4fca-443d-951c-a4c001754d7d|Löwenstein Hercules II|Löwenstein|p.458
c01b1b93-c617-4dcf-b727-dd193c293463|Löwenstein Hercules III|Löwenstein|p.459
1bc48404-ff02-44ea-a4eb-e6ab39bd3735|Löwenstein Hercules IV|Löwenstein|p.459
a742bf14-dcfe-42eb-9480-190c5731d1ce|Löwenstein Hercules IX|Löwenstein|p.461
76ba2261-75b7-4557-981e-3c79af640158|Löwenstein Hercules V|Löwenstein|p.459
3e69f788-29a0-4edb-8f05-0ade7d455a65|Löwenstein Hercules VII|Löwenstein|p.460
aa6f2b61-535f-4495-afeb-1ec19adbfdd1|Löwenstein Hercules VIII|Löwenstein|p.460
e1a61b5c-0d19-4abd-8962-9e55657b08fd|Löwenstein Hercules Victor I|Löwenstein|p. 478-480
3bb256a3-5649-4d52-9aca-e52f1d33c697|Löwenstein Hercules Victor I Var.|Löwenstein|p. 478-480
a8557a4c-f2bb-4be6-9be3-0ac53a4caf89|Löwenstein Hercules Victor II|Löwenstein|p. 481
357eb660-e2ec-4226-8278-4e236c1ec44e|Löwenstein Hercules Victor III|Löwenstein|p. 481-483
6af4f9e1-5758-4e7f-ade3-cf91d19dd424|Löwenstein Hercules X|Löwenstein|p. 461-462
5c55d038-adc5-4514-af9a-5943f1eb3142|Löwenstein Hercules XI|Löwenstein|p.462
6c2297fc-3b16-412f-b58c-d83f4d703711|Löwenstein Hercules XV|Löwenstein|p.464
5f6562bc-3ad5-4c46-9da4-38f7294da993|Löwenstein Hercules im Kampf gegen den Löwen|Löwenstein|p. 465
ebc066c3-bedc-458f-bdcc-c1ef81f005a5|Löwenstein Hercules im Kampf mit Mars um die Leiche des Kyknos I|Löwenstein|p.473-477
8d07860d-3a50-4f7a-94f4-0dd1f65780af|Löwenstein Hercules im Kampf mit der Amazone Hippolyte|Löwenstein|p.469
8b73f007-c4ed-491c-900d-50bc398ceb04|Löwenstein Hercules reinigt den Augiasstall|Löwenstein|p.466-467
a63dd5e0-4e84-4969-8f80-884f2ea870ed|Löwenstein Hercules und Minerva|Löwenstein|p.484-486
09f86272-beba-4bb1-adc0-a56ebad61645|Löwenstein Hercules und die stymphalischen Vögel|Löwenstein|p.467-468
74a3e848-7552-498c-bf65-8cf230598054|Löwenstein Hochzeit der Thetis|Löwenstein|p. 428-431
d943e61e-f410-4b29-9d85-f7814832d74d|Löwenstein Jahreszeiteneros I|Löwenstein|p.629
7ac55536-3b8e-4d33-95f2-8bbb68353fb7|Löwenstein Jünglinge im Feuerofen A|Löwenstein|p. 802
ed6e269f-6476-4a5f-a11f-28a83b17c8fb|Löwenstein Kirke-Abenteuer|Löwenstein|p. 492-495
efbbf245-7287-4b5d-8561-4f3a9cddf50c|Löwenstein Leda I|Löwenstein|p.506-507
c30c01b2-9c7e-45ec-833b-f734e1000013|Löwenstein Mars|Löwenstein|p.596-597
0ffca93e-dcf3-4648-b79e-b0f9fdf84b44|Löwenstein Mercur I|Löwenstein|p.597
d8cfa2e1-0a51-461d-adfa-a2ab0c3134c9|Löwenstein Minerva II|Löwenstein|p. 599
7d2761d5-d801-48d6-871a-c1ff2e8c1f3e|Löwenstein Minerva V|Löwenstein|p.600-601
c5957502-6661-4ac2-be60-9deac9145a3e|Löwenstein Mithras Tauroktonos|Löwenstein|p.606-607
4686da6a-9a43-4816-8e93-91cb2fb2c239|Löwenstein Mithras Tauroktonos Var.|Löwenstein|p. 607
6f4fae04-93ae-4b9d-891e-2bce99d1f3ed|Löwenstein Mithras Taurophoros|Löwenstein|p.607
b000e038-eefc-4284-8ca1-8896d561791f|Löwenstein Nereide III|Löwenstein|p.533-534
fa848618-21b9-407a-a6da-dde73d9762c2|Löwenstein Nereide V|Löwenstein|p.535
672ae438-e746-4e2a-9cd3-e7adbf07eed3|Löwenstein Nereide VI|Löwenstein|p.535
178b7f59-5cf8-42b2-8fc5-3fb979653f1a|Löwenstein Oceanusmaske I|Löwenstein|p.553-554
be69dd9b-c290-4eb8-810e-4c0433d125bb|Löwenstein Oceanusmaske II|Löwenstein|p.554
a5f1833c-284d-4c5f-a9ff-c26445cdb2ee|Löwenstein Oceanusmaske III|Löwenstein|p.554
f35e711e-a68d-44ac-a2f5-3db52fde1a86|Löwenstein Orpheus I|Löwenstein|p.498-499
db12ed46-9e7b-4c6f-b91b-5f5facef5d7d|Löwenstein Orpheus I Var.|Löwenstein|p.499
cb25391d-e2b9-4e4a-83fb-6c5bb912dfbe|Löwenstein Orpheus III|Löwenstein|p.500-501
700db206-04be-4a24-bd7e-97c4179f853a|Löwenstein Orpheus und die Sirenen|Löwenstein|p.489-490
5e0e38d8-caba-4646-a5c5-56a35928e5fe|Löwenstein Pan I|Löwenstein|p.568
31a713d8-db33-4860-b253-5d7abc907e73|Löwenstein Pan II|Löwenstein|p.568-569
5d017266-be52-459a-b188-692c96c08e6f|Löwenstein Parisurteil|Löwenstein|p.514-517
c5b820d9-d375-4532-a54e-c05385124e3d|Löwenstein Personifikation der Africa I|Löwenstein|p.624
cf4951d0-c618-4354-bc87-8b4ec104091c|Löwenstein Personifikation der Africa II|Löwenstein|p.626-627
c6d605eb-2ac0-4df8-acca-c176efff9afa|Löwenstein Plattenboden: Die Lösung Hectors|Löwenstein|p.443-448
1be6fb4f-1012-4b7c-bd24-fd6eb04a624a|Löwenstein Satyr I|Löwenstein|p.565-566
fa1b5075-c17f-4349-87c7-1f4d5f5cda87|Löwenstein Satyr II|Löwenstein|p. 566-567
625651c0-75d6-4b04-a4ef-4b747bba413d|Löwenstein Satyr III|Löwenstein|p.567
01a35170-687c-4e8d-a664-1928720f74ee|Löwenstein Schleifung der Leiche Hectors|Löwenstein|p.455-457
753a4403-735b-408c-ab27-7fc8a5d6d55c|Löwenstein Seewidder|Löwenstein|p.560-561
576c9db2-4395-4377-9921-dc363831d8f5|Löwenstein Toilette des Pegasus|Löwenstein|p. 523-530
0d8d35fe-e810-427e-a45e-6c0773e1cdc7|Löwenstein Triton II|Löwenstein|p.557
f3cf2268-85e2-42ba-8811-115b1d290fd8|Löwenstein Triton III|Löwenstein|p.557-558
e39641bc-debb-4bdc-aff8-86fe77a57bc1|Löwenstein Triton V|Löwenstein|p. 559
56e9cd74-cc9b-4b47-a73e-64e10c223c51|Löwenstein Unterricht des Achill durch Chiron|Löwenstein|p.434-436
c30c01b2-9c7e-45ec-833b-f734e1000010|Löwenstein Venus I|Löwenstein|p.601
2dea40ce-7675-4a7e-98f8-0027e4b0748b|Löwenstein Venus II|Löwenstein|p.602
c30c01b2-9c7e-45ec-833b-f734e1000011|Löwenstein Venus II Var.|Löwenstein|p.602
bcffb458-8a8b-45ed-92fc-c54d094008f4|Löwenstein Venus IV|Löwenstein|p.603-604
e3010163-1794-4f2f-b09e-24f121aae97a|Löwenstein Venus Marina I|Löwenstein|p.550-553
1cc2b8f7-817a-4291-a481-f2f2377bc5ba|Löwenstein Venus im Tempel|Löwenstein|p.608
3f4bfb7e-de57-44f5-ace2-aba988406428|Löwenstein Victoria I|Löwenstein|p.632-633
9a2802d1-69d6-4c93-85f9-8677f3b19c62|Löwenstein Victoria II|Löwenstein|p.633
9674a0cf-3508-4be8-a570-c512a44109a1|Löwenstein Victoria III|Löwenstein|p.634
eb7045d4-683b-4f4f-866a-bd8ca85a327f|Löwenstein Victoria IV|Löwenstein|p.634
73663b91-e306-49ab-b775-3ec6fa3c3493|Löwenstein fischende Eroten I|Löwenstein|p.539
f1447d83-ce0e-4f67-be00-eed3a18f5110|Löwenstein fischende Eroten II|Löwenstein|p.539-541
e58b9d83-859e-43ce-84b6-7754e9b3a313|Löwenstein fischende Eroten II Var.|Löwenstein|p.541-542
4b76ce68-cd21-40b5-8562-6a3e1ef7d80e|Löwenstein fischende Eroten IX|Löwenstein|p.544
e61b4e39-11c4-49d4-ada3-6c15cd363826|Löwenstein fischende Eroten V|Löwenstein|p.751
64268e75-a746-4e0b-aabd-09ceaac1752f|Löwenstein fischende Eroten VIII|Löwenstein|p.545
05b3ea74-a6c4-49b9-b12c-a1d16e7c2d25|Löwenstein mariner Eros I|Löwenstein|p.536
bb196511-efea-4177-a45f-fd496f7816c6|Löwenstein mariner Eros III|Löwenstein|p.537
b1520383-5784-4e75-97c4-aecf5ef97362|Löwenstein männl. Gewandfigur II a|Löwenstein|p.792
cb9094aa-6f1d-4d46-88c8-741337cb5062|Löwenstein männl. Gewandfigur II b|Löwenstein|p.792
ef5204ee-3444-4e0c-96f9-ce6f5d631ee8|Löwenstein weibl. Gewandfigur I|Löwenstein|p.790
65aff548-310e-44e4-a4df-5c96c68b9428|Löwenstein weibl. Gewandfigur II|Löwenstein|p.790-791
f203c9a3-d163-42cc-8a9e-47c779b8c15b|Löwenstein Übergabe Achills an Chiron|Löwenstein|p. 433-434
